avg_value_EUR,case_vendor,case_PR_NPR,case_product_type,case_product_specific,rework_activities,payment_block,automation,avg_vendor_workload,num_items,throughput
22674.0,_other_vendor,PR,Packaging,Containers,0.0,1,0.0,10.448979591836734,1,91
10219.0,_other_vendor,_NPR,_other_product_type,_other_specific_type,0.0,0,25.0,1.25,1,146
53541.0,_other_vendor,PR,_other_product_type,_other_specific_type,0.0,1,0.0,2.972972972972973,1,82
12124.0,_other_vendor,PR,Additives,_other_specific_type,0.0,0,0.0,1.0,1,91
22433.0,_other_vendor,_NPR,Sales,Products for Resale,1.0,1,2.631578947368421,1.3333333333333333,1,82
880.5,_other_vendor,PR,Packaging,Labels,0.0,1,0.0,10.666666666666666,2,110
116.0,_other_vendor,_NPR,Sales,Products for Resale,1.0,0,16.666666666666664,17.666666666666668,1,90
1238.0,vendorID_0136,PR,Packaging,Labels,0.0,0,0.0,68.51851851851852,2,153
442.3,vendorID_0120,PR,Packaging,Labels,0.0,0,0.0,73.58181818181818,10,110
4313.0,_other_vendor,PR,Packaging,Containers,0.0,0,25.0,6.833333333333333,1,86
291.0,vendorID_0106,PR,Packaging,Containers,0.0,0,0.0,26.565217391304348,1,126
54746.0,_other_vendor,PR,_other_product_type,_other_specific_type,0.0,0,0.0,2.25,1,129
369.0,_other_vendor,PR,Packaging,Labels,0.0,0,0.0,34.65116279069768,1,99
213.0,vendorID_0106,PR,Packaging,Containers,2.0,0,0.0,19.5,1,95
1973.0,_other_vendor,_NPR,_other_product_type,_other_specific_type,0.0,0,0.0,3.208333333333333,1,95
9521.0,_other_vendor,PR,Packaging,_other_specific_type,4.0,1,11.11111111111111,2.8,1,104
77.0,_other_vendor,PR,Packaging,_other_specific_type,0.0,0,0.0,1.0,1,169
921.0,_other_vendor,_NPR,_other_product_type,_other_specific_type,0.0,0,0.0,4.571428571428571,1,70
8586.0,_other_vendor,PR,Additives,_other_specific_type,0.0,1,20.0,3.5128205128205128,2,128
22.0,_other_vendor,PR,_other_product_type,_other_specific_type,0.0,0,0.0,40.61538461538461,1,78
1540.0,_other_vendor,PR,Additives,Extenders,0.0,0,0.0,1.0,1,122
160.0,_other_vendor,_NPR,_other_product_type,_other_specific_type,0.0,0,0.0,18.0,1,169
2652.5,_other_vendor,_NPR,Sales,Products for Resale,1.0,0,16.666666666666664,1.7142857142857142,2,80
1442.0,vendorID_0106,PR,Packaging,Containers,0.0,1,16.666666666666664,36.66666666666666,1,44
1146.5,vendorID_0104,PR,Packaging,Containers,0.0,0,20.0,74.26086956521739,2,72
193.2,_other_vendor,PR,Packaging,Labels,0.0,0,20.0,49.55102040816327,10,100
1051.0,_other_vendor,_NPR,Sales,Products for Resale,0.0,0,0.0,10.411764705882351,3,44
3393.5,_other_vendor,_NPR,_other_product_type,_other_specific_type,0.0,0,0.0,18.72289156626506,8,171
99.5,_other_vendor,_NPR,Sales,_other_specific_type,0.0,0,0.0,7.8,2,294
69.25,_other_vendor,_NPR,Sales,Products for Resale,0.0,0,0.0,2.25,4,80
125.0,vendorID_0120,PR,Packaging,Labels,0.0,0,40.0,75.43396226415095,1,100
125.0,vendorID_0120,PR,Packaging,Labels,0.0,0,40.0,75.43396226415095,1,100
104.0,vendorID_0120,PR,Packaging,Labels,0.0,0,40.0,75.43396226415095,1,100
125.0,vendorID_0120,PR,Packaging,Labels,0.0,0,40.0,75.37735849056604,1,100
1701.0,vendorID_0120,PR,Packaging,Labels,0.0,0,40.0,75.37735849056604,1,100
260.0,vendorID_0120,PR,Packaging,Labels,0.0,0,40.0,75.37735849056604,1,100
492.2083333333333,_other_vendor,_NPR,Sales,Products for Resale,0.0,0,0.0,42.13636363636363,24,44
178.5,_other_vendor,_NPR,Sales,Products for Resale,0.0,0,0.0,49.241379310344826,12,80
677.4,_other_vendor,_NPR,Sales,Products for Resale,0.0,0,0.0,25.92,10,44
2693.5,_other_vendor,PR,Additives,Extenders,0.0,0,0.0,1.4705882352941178,2,72
705.2,_other_vendor,_NPR,Sales,Products for Resale,0.0,0,0.0,11.413793103448276,5,72
133.66666666666666,_other_vendor,_NPR,Sales,_other_specific_type,0.0,1,0.0,4.638297872340425,3,171
32624.0,_other_vendor,PR,_other_product_type,_other_specific_type,0.0,0,20.0,1.818181818181818,1,72
114.57142857142857,_other_vendor,PR,_other_product_type,_other_specific_type,0.0,0,0.0,31.61111111111111,7,80
150.66666666666666,_other_vendor,_NPR,Sales,_other_specific_type,0.0,0,0.0,7.766666666666667,3,294
1644.3333333333333,vendorID_0104,PR,Packaging,Containers,0.0,1,20.0,74.26086956521739,3,72
461.8181818181818,_other_vendor,_NPR,Sales,Products for Resale,1.0,0,0.0,13.971428571428572,11,80
22922.0,_other_vendor,PR,Additives,Extenders,1.0,0,16.666666666666664,6.970588235294118,1,72
141.33333333333334,_other_vendor,PR,_other_product_type,_other_specific_type,1.0,0,0.0,39.926829268292686,24,80
1173.25,_other_vendor,PR,Additives,_other_specific_type,0.0,0,0.0,6.125,4,204
763.0,_other_vendor,_NPR,Sales,Products for Resale,0.0,0,0.0,28.23611111111111,12,171
141.75,_other_vendor,_NPR,Sales,Products for Resale,0.0,0,0.0,47.29166666666666,32,171
227.0,vendorID_0120,PR,Packaging,Labels,0.0,0,40.0,75.32075471698113,1,100
672.8571428571429,_other_vendor,_NPR,Sales,Products for Resale,0.0,0,0.0,27.17241379310345,14,72
2392.0,_other_vendor,PR,Packaging,Containers,1.0,0,0.0,2.571428571428572,1,59
409.0,_other_vendor,_NPR,Sales,_other_specific_type,0.0,1,20.0,7.92,7,80
385.0,vendorID_0136,PR,Packaging,Labels,0.0,0,0.0,69.40506329113924,1,143
680.0,vendorID_0136,PR,Packaging,Labels,0.0,1,20.0,69.39240506329114,2,143
12081.0,_other_vendor,PR,_other_product_type,_other_specific_type,1.0,0,0.0,2.5098039215686274,1,204
3569.0,_other_vendor,PR,_other_product_type,_other_specific_type,0.0,0,0.0,1.0,1,294
694.6666666666666,_other_vendor,_NPR,Sales,Products for Resale,0.0,0,0.0,7.102564102564102,3,80
1473.7142857142858,_other_vendor,_NPR,Sales,Products for Resale,0.0,0,0.0,9.823529411764708,7,72
259.0,_other_vendor,PR,Packaging,Labels,0.0,0,0.0,49.55102040816327,3,100
375.0,_other_vendor,PR,Packaging,Labels,0.0,0,20.0,49.55102040816327,1,100
164.88888888888889,_other_vendor,PR,Packaging,Labels,0.0,0,0.0,13.702702702702704,18,100
2765.0,_other_vendor,_NPR,Sales,Products for Resale,0.0,0,0.0,2.1333333333333333,1,72
4503.0,_other_vendor,PR,_other_product_type,_other_specific_type,0.0,0,0.0,1.1176470588235294,1,72
1220.5,_other_vendor,PR,_other_product_type,_other_specific_type,0.0,0,0.0,2.857142857142857,2,204
13302.0,_other_vendor,PR,_other_product_type,_other_specific_type,0.0,0,0.0,2.020408163265306,1,143
539.75,_other_vendor,_NPR,Sales,Products for Resale,0.0,1,16.666666666666664,3.696969696969697,8,204
8003.333333333333,vendorID_0106,PR,Packaging,Containers,0.0,1,0.0,36.63333333333333,3,44
1692.0,_other_vendor,PR,Additives,_other_specific_type,0.0,0,0.0,3.2777777777777777,1,100
3870.5,vendorID_0104,PR,Packaging,Containers,0.0,0,0.0,74.15217391304348,10,71
2145.0,vendorID_0136,PR,Packaging,Labels,2.0,0,0.0,69.36708860759494,1,143
4217.5,_other_vendor,PR,Packaging,Containers,0.0,0,0.0,4.378378378378378,4,80
8625.0,_other_vendor,PR,Additives,_other_specific_type,0.0,0,0.0,2.4444444444444446,1,143
1162.6666666666667,vendorID_0106,PR,Packaging,Containers,0.0,0,0.0,31.666666666666668,3,204
995.8,vendorID_0104,PR,Packaging,Containers,0.0,0,0.0,74.15217391304348,5,71
3379.0,_other_vendor,PR,Additives,_other_specific_type,0.0,0,0.0,2.8846153846153846,1,71
5014.666666666667,_other_vendor,PR,Packaging,Containers,0.0,0,0.0,5.861111111111111,3,143
6504.0,_other_vendor,PR,Packaging,Containers,3.0,1,0.0,2.0,2,143
221.0,_other_vendor,PR,Packaging,Labels,0.0,0,0.0,50.755102040816325,1,100
7856.0,_other_vendor,PR,Additives,Extenders,0.0,0,0.0,2.0,1,71
771.5,_other_vendor,PR,_other_product_type,_other_specific_type,0.0,0,50.0,3.375,4,30
2274.0,_other_vendor,_NPR,Sales,Products for Resale,0.0,0,20.0,1.5,2,80
1219.0,_other_vendor,PR,Packaging,_other_specific_type,0.0,0,0.0,1.0,1,80
5645.5,_other_vendor,PR,Additives,_other_specific_type,3.0,0,0.0,1.9583333333333333,2,236
10907.0,_other_vendor,_NPR,Sales,Products for Resale,0.0,0,20.0,3.0476190476190474,4,80
11457.0,_other_vendor,PR,Additives,Extenders,0.0,0,0.0,1.625,1,71
766.0,_other_vendor,PR,_other_product_type,_other_specific_type,1.0,1,0.0,1.6428571428571428,1,100
2649.0,_other_vendor,PR,_other_product_type,_other_specific_type,0.0,0,0.0,3.607843137254902,1,204
4192.5,_other_vendor,PR,Packaging,_other_specific_type,0.0,0,0.0,2.363636363636364,2,30
9077.0,_other_vendor,PR,Packaging,_other_specific_type,0.0,0,0.0,2.1818181818181817,1,30
1727.6666666666667,_other_vendor,PR,Additives,_other_specific_type,0.0,0,0.0,2.4074074074074074,3,143
6985.0,_other_vendor,PR,_other_product_type,_other_specific_type,0.0,1,0.0,1.0,1,204
3146.0,_other_vendor,PR,Additives,Extenders,0.0,0,0.0,7.58,1,100
8444.0,_other_vendor,_NPR,_other_product_type,_other_specific_type,0.0,1,0.0,1.25,1,80
532.5,_other_vendor,_NPR,Sales,Products for Resale,1.0,0,0.0,1.6666666666666667,2,30
480.0,_other_vendor,PR,Packaging,Labels,0.0,0,0.0,9.982142857142858,4,204
863.0,_other_vendor,_NPR,Sales,Products for Resale,0.0,0,0.0,1.0,1,71
2622.0,_other_vendor,PR,_other_product_type,_other_specific_type,0.0,0,0.0,1.3076923076923077,1,80
4953.0,_other_vendor,PR,Packaging,_other_specific_type,0.0,0,0.0,1.9310344827586208,1,170
634.4666666666667,_other_vendor,_NPR,Sales,Products for Resale,0.0,0,20.0,14.0,15,294
4302.0,_other_vendor,PR,_other_product_type,_other_specific_type,0.0,0,0.0,1.7777777777777777,1,65
50658.0,_other_vendor,PR,_other_product_type,_other_specific_type,0.0,0,0.0,1.0714285714285714,1,134
5265.0,_other_vendor,PR,Additives,_other_specific_type,2.0,0,0.0,1.1111111111111112,1,99
2468.0,_other_vendor,PR,Packaging,Containers,0.0,0,0.0,6.435897435897436,1,71
26230.0,_other_vendor,PR,_other_product_type,_other_specific_type,0.0,1,0.0,2.0,1,80
1179.0,_other_vendor,PR,Additives,Extenders,0.0,0,0.0,1.5714285714285714,1,71
26668.0,_other_vendor,PR,_other_product_type,_other_specific_type,0.0,1,0.0,1.9411764705882355,1,80
31211.0,_other_vendor,PR,_other_product_type,_other_specific_type,0.0,0,0.0,1.4827586206896552,1,99
1725.5,_other_vendor,PR,_other_product_type,_other_specific_type,2.0,0,0.0,1.6428571428571428,2,235
40322.0,_other_vendor,PR,_other_product_type,_other_specific_type,0.0,1,20.0,5.857142857142857,1,71
40322.0,_other_vendor,PR,_other_product_type,_other_specific_type,0.0,0,0.0,5.857142857142857,1,71
40322.0,_other_vendor,PR,_other_product_type,_other_specific_type,0.0,0,0.0,5.809523809523809,1,71
66.0,_other_vendor,PR,Packaging,Containers,0.0,0,0.0,2.805555555555556,1,79
300.6,_other_vendor,PR,Packaging,Labels,0.0,0,0.0,18.903846153846157,15,293
33962.0,_other_vendor,PR,_other_product_type,_other_specific_type,0.0,0,0.0,3.057142857142857,1,71
148.0,vendorID_0120,PR,Packaging,Labels,0.0,0,40.0,75.0754716981132,1,99
13603.0,_other_vendor,PR,_other_product_type,_other_specific_type,0.0,0,0.0,1.0,1,99
1773.0,_other_vendor,PR,Additives,_other_specific_type,0.0,0,0.0,2.380952380952381,1,203
74.0,_other_vendor,PR,Packaging,Labels,0.0,0,0.0,5.333333333333333,3,92
383.0,_other_vendor,PR,Additives,_other_specific_type,0.0,1,0.0,3.2222222222222223,1,99
1195.5555555555557,_other_vendor,PR,Packaging,Labels,0.0,0,0.0,34.22727272727273,18,99
82119.0,_other_vendor,PR,_other_product_type,_other_specific_type,1.0,1,0.0,1.1904761904761905,1,82
1583.0,_other_vendor,PR,Additives,_other_specific_type,0.0,0,0.0,1.5238095238095235,1,142
165.5,_other_vendor,PR,Packaging,Labels,0.0,0,0.0,11.411764705882351,4,92
38092.0,_other_vendor,PR,_other_product_type,_other_specific_type,0.0,0,0.0,2.608695652173913,1,203
21468.0,_other_vendor,PR,_other_product_type,_other_specific_type,0.0,1,0.0,1.0,1,206
12834.0,_other_vendor,PR,Additives,_other_specific_type,0.0,1,0.0,6.607142857142857,1,99
1305.0,_other_vendor,PR,Packaging,Containers,1.0,0,0.0,6.568627450980392,7,134
19339.0,_other_vendor,_NPR,Sales,Products for Resale,0.0,0,25.0,18.24137931034483,1,79
19339.0,_other_vendor,_NPR,Sales,Products for Resale,0.0,0,40.0,18.20689655172414,1,79
2913.5,vendorID_0106,PR,Packaging,Containers,0.0,1,16.666666666666664,37.689655172413794,4,43
1435.0,vendorID_0104,PR,Packaging,Containers,0.0,0,20.0,75.37777777777778,1,71
218.1875,_other_vendor,PR,Packaging,Labels,0.0,0,20.0,50.270833333333336,16,99
4058.5882352941176,vendorID_0104,PR,Packaging,Containers,0.0,0,20.0,75.37777777777778,17,71
239.75,_other_vendor,_NPR,Sales,Products for Resale,0.0,0,25.0,3.6296296296296298,4,170
3163.285714285714,_other_vendor,_NPR,Sales,Products for Resale,0.0,0,0.0,12.0625,7,43
143.375,_other_vendor,_NPR,Sales,Products for Resale,0.0,0,0.0,4.894736842105263,8,43
183.33333333333334,_other_vendor,_NPR,Sales,Products for Resale,0.0,0,0.0,3.92,3,79
290.0833333333333,_other_vendor,_NPR,Sales,Products for Resale,0.0,0,0.0,14.592592592592592,12,71
90.5,_other_vendor,_NPR,Sales,Products for Resale,0.0,0,0.0,3.3043478260869565,4,79
418.5,_other_vendor,_NPR,Sales,Products for Resale,0.0,1,20.0,15.590361445783133,2,170
84.0,vendorID_0120,PR,Packaging,Labels,0.0,0,40.0,75.6923076923077,1,99
52.0,vendorID_0120,PR,Packaging,Labels,0.0,0,40.0,75.67307692307692,1,99
516.8333333333334,_other_vendor,_NPR,Sales,Products for Resale,0.0,1,0.0,30.56410256410257,6,79
625.375,_other_vendor,_NPR,_other_product_type,_other_specific_type,0.0,0,0.0,18.123076923076923,8,170
277.85714285714283,_other_vendor,_NPR,Sales,Products for Resale,1.0,0,0.0,7.076923076923077,7,29
12.333333333333334,_other_vendor,_NPR,_other_product_type,_other_specific_type,0.0,1,20.0,5.315789473684211,3,170
2621.0,_other_vendor,_NPR,_other_product_type,_other_specific_type,0.0,0,25.0,2.1956521739130435,3,170
157.33333333333334,_other_vendor,_NPR,Sales,Products for Resale,0.0,0,0.0,4.521739130434782,6,79
76.42857142857143,_other_vendor,_NPR,Sales,Products for Resale,0.0,0,0.0,37.890625,7,293
620.0,vendorID_0120,PR,Packaging,Labels,0.0,0,40.0,75.65384615384616,1,99
60.0,vendorID_0120,PR,Packaging,Labels,0.0,0,40.0,75.65384615384616,1,99
133.0,vendorID_0120,PR,Packaging,Labels,0.0,0,40.0,75.65384615384616,1,99
799.0,vendorID_0120,PR,Packaging,Labels,0.0,0,40.0,75.65384615384616,1,99
122.0,vendorID_0120,PR,Packaging,Labels,0.0,0,40.0,75.65384615384616,1,99
790.0,vendorID_0120,PR,Packaging,Labels,0.0,0,40.0,75.65384615384616,1,99
89.0,vendorID_0120,PR,Packaging,Labels,1.0,0,28.57142857142857,75.65384615384616,1,99
578.0,vendorID_0120,PR,Packaging,Labels,0.0,0,40.0,75.65384615384616,1,99
310.0,vendorID_0120,PR,Packaging,Labels,0.0,0,40.0,75.65384615384616,1,99
303.0,vendorID_0120,PR,Packaging,Labels,0.0,0,40.0,75.65384615384616,1,99
144.0,vendorID_0120,PR,Packaging,Labels,0.0,0,40.0,75.65384615384616,1,99
1047.0,vendorID_0120,PR,Packaging,Labels,0.0,0,60.0,75.4423076923077,1,99
793.0,vendorID_0120,PR,Packaging,Labels,0.0,0,60.0,75.4423076923077,1,99
202.0,vendorID_0120,PR,Packaging,Labels,0.0,0,60.0,75.4423076923077,1,99
1043.0,vendorID_0120,PR,Packaging,Labels,0.0,0,40.0,75.4423076923077,1,99
808.0,vendorID_0120,PR,Packaging,Labels,0.0,0,40.0,75.4423076923077,1,99
1251.0,vendorID_0120,PR,Packaging,Labels,0.0,0,60.0,75.4423076923077,1,99
1251.0,vendorID_0120,PR,Packaging,Labels,0.0,0,40.0,75.4423076923077,1,99
323.0,vendorID_0120,PR,Packaging,Labels,0.0,0,40.0,75.4423076923077,1,99
1929.0,vendorID_0120,PR,Packaging,Labels,0.0,0,40.0,75.4423076923077,1,99
499.0,vendorID_0120,PR,Packaging,Labels,0.0,0,40.0,75.4423076923077,1,99
1047.0,vendorID_0120,PR,Packaging,Labels,0.0,0,60.0,75.4423076923077,1,99
4890.0,_other_vendor,PR,Packaging,Containers,0.0,0,0.0,2.185185185185185,1,203
2178.0,_other_vendor,PR,Packaging,Containers,1.0,0,0.0,5.830985915492958,1,142
8156.0,_other_vendor,PR,_other_product_type,_other_specific_type,0.0,1,40.0,2.6666666666666665,1,134
3571.0,_other_vendor,PR,Packaging,Containers,0.0,0,0.0,5.830985915492958,1,142
128.0,_other_vendor,PR,Packaging,Labels,1.0,0,0.0,2.727272727272727,1,203
730.0,_other_vendor,PR,Packaging,Containers,0.0,0,0.0,2.736842105263158,1,99
1170.0,_other_vendor,PR,Packaging,Containers,0.0,0,0.0,5.802816901408451,1,142
1230.0,_other_vendor,PR,Packaging,Containers,0.0,0,0.0,5.802816901408451,1,142
621.0,_other_vendor,PR,Packaging,Containers,0.0,0,0.0,5.802816901408451,1,142
1661.0,_other_vendor,PR,Packaging,Containers,0.0,0,0.0,5.802816901408451,1,142
1459.0,_other_vendor,PR,Packaging,Containers,1.0,0,0.0,5.802816901408451,1,142
316.25,_other_vendor,_NPR,Sales,Products for Resale,0.0,0,25.0,7.523809523809524,8,79
29.0,vendorID_0171,PR,_other_product_type,_other_specific_type,0.0,0,25.0,21.647058823529413,1,27
77.0,vendorID_0171,PR,_other_product_type,_other_specific_type,0.0,0,25.0,21.647058823529413,1,27
3954.0,_other_vendor,PR,Packaging,_other_specific_type,3.0,1,0.0,1.0,1,71
11367.0,_other_vendor,PR,_other_product_type,_other_specific_type,0.0,1,0.0,2.4166666666666665,3,293
928.0,_other_vendor,PR,Additives,_other_specific_type,0.0,1,20.0,2.2222222222222223,1,99
3093.0,_other_vendor,PR,Additives,_other_specific_type,0.0,0,0.0,1.4444444444444444,1,203
57250.0,_other_vendor,PR,_other_product_type,_other_specific_type,1.0,1,16.666666666666664,2.52,1,203
14202.0,_other_vendor,PR,Additives,_other_specific_type,0.0,0,0.0,1.8333333333333333,1,203
482.7692307692308,_other_vendor,_NPR,Sales,Products for Resale,0.0,0,0.0,27.642857142857142,13,71
383.0,_other_vendor,PR,Packaging,Labels,0.0,0,0.0,51.5,3,99
4346.625,vendorID_0104,PR,Packaging,Containers,0.0,0,0.0,75.15555555555555,24,71
5872.0,_other_vendor,PR,Packaging,Containers,0.0,0,0.0,4.361111111111111,1,79
254.8,_other_vendor,PR,Packaging,Labels,0.0,0,0.0,51.5,5,99
1806.0,_other_vendor,PR,Packaging,Containers,0.0,0,0.0,5.388888888888889,2,134
1434.25,vendorID_0104,PR,Packaging,Containers,0.0,0,0.0,75.15555555555555,4,71
4379.6,_other_vendor,PR,_other_product_type,_other_specific_type,0.0,0,25.0,9.379310344827584,5,142
6339.0,_other_vendor,PR,Additives,Extenders,0.0,0,0.0,2.0,1,99
19.0,_other_vendor,PR,Packaging,Labels,2.0,0,28.57142857142857,50.16666666666666,1,99
4420.5,vendorID_0106,PR,Packaging,Containers,0.0,1,0.0,37.55172413793103,2,43
3667.0,_other_vendor,PR,Packaging,Containers,0.0,1,0.0,10.070422535211268,2,203
2507.5,_other_vendor,PR,Additives,Extenders,0.0,0,0.0,4.071428571428571,2,70
587.0,vendorID_0106,PR,Packaging,Containers,0.0,1,0.0,31.90217391304348,1,203
2010.0,_other_vendor,PR,_other_product_type,_other_specific_type,0.0,0,25.0,4.666666666666667,2,43
544.0,_other_vendor,PR,Packaging,Containers,0.0,1,0.0,10.070422535211268,1,203
7111.666666666667,vendorID_0106,PR,Packaging,Containers,1.0,0,20.0,33.975903614457835,6,142
1462.0,_other_vendor,PR,Packaging,Containers,0.0,0,0.0,10.070422535211268,5,203
389.0,_other_vendor,PR,Additives,_other_specific_type,0.0,1,0.0,1.870967741935484,1,203
6365.0,_other_vendor,PR,Additives,_other_specific_type,0.0,0,0.0,3.5277777777777777,1,70
6573.0,_other_vendor,PR,Additives,_other_specific_type,0.0,1,0.0,1.0,1,29
4939.888888888889,vendorID_0104,PR,Packaging,Containers,0.0,0,0.0,74.97777777777777,27,70
8710.5,_other_vendor,PR,Packaging,Containers,1.0,0,0.0,5.732394366197183,2,142
1037.3333333333333,_other_vendor,PR,Packaging,Containers,0.0,0,0.0,7.782051282051282,3,293
2244.0,_other_vendor,PR,_other_product_type,_other_specific_type,1.0,1,0.0,1.6,1,142
3549.1666666666665,_other_vendor,PR,Packaging,Containers,0.0,1,0.0,6.368421052631579,6,70
4246.0,_other_vendor,PR,_other_product_type,_other_specific_type,0.0,1,0.0,2.875,1,142
11070.0,_other_vendor,PR,Packaging,_other_specific_type,0.0,0,0.0,1.0769230769230769,1,134
6.0,vendorID_0171,_NPR,_other_product_type,_other_specific_type,0.0,0,25.0,21.647058823529413,1,27
358.0,_other_vendor,_NPR,Sales,Products for Resale,0.0,0,0.0,7.2105263157894735,4,79
6.0,vendorID_0171,_NPR,_other_product_type,_other_specific_type,0.0,0,25.0,21.58823529411765,1,27
2122.2,_other_vendor,PR,Packaging,Containers,0.0,0,0.0,5.628205128205129,5,203
3521.0,_other_vendor,PR,Packaging,Containers,1.0,1,0.0,5.449275362318841,1,134
5669.0,_other_vendor,PR,Packaging,Containers,0.0,0,0.0,2.3714285714285714,1,99
400.0,vendorID_0120,PR,Packaging,Labels,0.0,0,25.0,74.67307692307692,1,99
833.5,_other_vendor,PR,Packaging,Containers,2.0,1,0.0,16.9,2,70
271.0,_other_vendor,_NPR,Sales,_other_specific_type,0.0,0,25.0,7.875,4,79
434.0,_other_vendor,PR,Additives,_other_specific_type,0.0,0,0.0,1.3076923076923077,1,98
3883.0,_other_vendor,PR,Additives,_other_specific_type,0.0,0,0.0,1.894736842105263,1,92
2580.6363636363635,_other_vendor,_NPR,Sales,Products for Resale,0.0,0,0.0,30.41025641025641,11,79
18248.0,_other_vendor,PR,_other_product_type,_other_specific_type,2.0,0,0.0,2.1,1,205
3286.0,_other_vendor,PR,_other_product_type,_other_specific_type,0.0,0,0.0,2.129032258064516,3,98
3777.0,_other_vendor,PR,Packaging,Containers,1.0,1,0.0,4.958333333333333,2,202
4340.5,vendorID_0106,PR,Packaging,Containers,1.0,0,0.0,34.17948717948718,2,133
1000.5,_other_vendor,_NPR,Sales,Products for Resale,0.0,1,0.0,1.8333333333333333,2,29
1727.2222222222222,_other_vendor,PR,Packaging,Containers,0.0,0,0.0,8.859375,9,202
1062.0,_other_vendor,PR,Packaging,Containers,1.0,0,0.0,9.81081081081081,7,202
22114.0,_other_vendor,PR,_other_product_type,_other_specific_type,0.0,0,0.0,2.0961538461538463,1,202
