event_value_EUR,case_vendor,case_PR_NPR,case_product_type,case_product_specific,rework_activities,payment_block,automation,avg_vendor_workload,throughput
2285.0,_other_vendor,PR,_other_product_type,_other_specific_type,0.0,0,25.0,11.54054054054054,193
3202.0,_other_vendor,PR,_other_product_type,_other_specific_type,0.0,0,25.0,11.54054054054054,193
2041.0,_other_vendor,PR,_other_product_type,_other_specific_type,0.0,0,25.0,11.54054054054054,193
3605.0,_other_vendor,PR,_other_product_type,_other_specific_type,0.0,0,25.0,11.54054054054054,193
2957.0,_other_vendor,PR,_other_product_type,_other_specific_type,0.0,0,25.0,11.54054054054054,193
5005.0,_other_vendor,PR,_other_product_type,_other_specific_type,0.0,0,25.0,11.54054054054054,193
2174.0,_other_vendor,PR,_other_product_type,_other_specific_type,0.0,0,25.0,11.5,190
2356.0,_other_vendor,PR,_other_product_type,_other_specific_type,0.0,0,25.0,11.5,190
43212.0,_other_vendor,PR,_other_product_type,_other_specific_type,1.0,0,0.0,3.342857142857143,89
45304.0,_other_vendor,PR,_other_product_type,_other_specific_type,0.0,0,0.0,3.342857142857143,89
39469.0,_other_vendor,PR,_other_product_type,_other_specific_type,1.0,0,0.0,1.3461538461538465,89
43096.0,_other_vendor,PR,_other_product_type,_other_specific_type,2.0,1,0.0,3.86046511627907,89
43096.0,_other_vendor,PR,_other_product_type,_other_specific_type,0.0,1,0.0,3.511627906976744,89
5758.0,_other_vendor,PR,Additives,Extenders,0.0,0,0.0,8.181818181818182,89
659.0,_other_vendor,PR,Packaging,Containers,0.0,0,0.0,9.984126984126984,132
356.0,_other_vendor,PR,Packaging,Containers,0.0,1,0.0,10.090909090909092,193
357.0,_other_vendor,PR,Packaging,Containers,0.0,0,0.0,10.090909090909092,193
357.0,_other_vendor,PR,Packaging,Containers,0.0,0,0.0,10.090909090909092,193
659.0,vendorID_0120,PR,Packaging,Labels,1.0,1,0.0,72.4,124
803.0,vendorID_0120,PR,Packaging,Labels,1.0,1,0.0,72.4,124
10732.0,vendorID_0106,PR,Packaging,Containers,0.0,1,14.285714285714285,34.69047619047619,72
11059.0,vendorID_0106,PR,Packaging,Containers,0.0,1,14.285714285714285,34.69047619047619,72
1930.0,vendorID_0106,PR,Packaging,Containers,0.0,1,0.0,33.17333333333333,132
1467.0,vendorID_0106,PR,Packaging,Containers,0.0,1,0.0,33.17333333333333,132
1442.0,vendorID_0106,PR,Packaging,Containers,0.0,0,0.0,33.17333333333333,132
2461.0,_other_vendor,PR,Packaging,Containers,0.0,0,0.0,3.2857142857142856,72
9569.0,_other_vendor,PR,Packaging,Containers,0.0,0,0.0,3.2857142857142856,72
898.0,_other_vendor,_NPR,_other_product_type,_other_specific_type,0.0,0,0.0,2.5,283
3593.0,_other_vendor,_NPR,_other_product_type,_other_specific_type,0.0,0,0.0,2.5,283
11843.0,_other_vendor,PR,_other_product_type,_other_specific_type,1.0,0,0.0,2.805555555555556,193
583.0,_other_vendor,PR,Additives,_other_specific_type,0.0,0,0.0,3.3902439024390243,89
976.0,_other_vendor,PR,Additives,_other_specific_type,0.0,0,0.0,3.3902439024390243,89
2927.0,_other_vendor,PR,Additives,_other_specific_type,0.0,0,0.0,3.341463414634146,89
385.0,vendorID_0136,PR,Packaging,Labels,0.0,1,20.0,82.75,72
385.0,vendorID_0136,PR,Packaging,Labels,0.0,1,20.0,82.75,72
424.0,_other_vendor,PR,Additives,_other_specific_type,0.0,0,0.0,1.3870967741935485,132
116.0,_other_vendor,_NPR,Sales,Products for Resale,0.0,0,25.0,21.3953488372093,193
568.0,_other_vendor,_NPR,Sales,Products for Resale,0.0,0,25.0,21.3953488372093,193
898.0,_other_vendor,_NPR,Sales,Products for Resale,0.0,0,25.0,21.3953488372093,193
393.0,_other_vendor,_NPR,Sales,Products for Resale,0.0,0,25.0,21.3953488372093,193
3241.0,_other_vendor,_NPR,Sales,Products for Resale,0.0,0,25.0,21.3953488372093,193
549.0,_other_vendor,_NPR,Sales,Products for Resale,0.0,0,25.0,21.3953488372093,193
1189.0,_other_vendor,_NPR,Sales,Products for Resale,0.0,0,25.0,21.3953488372093,193
662.0,_other_vendor,_NPR,Sales,Products for Resale,0.0,0,25.0,21.3953488372093,193
552.0,_other_vendor,_NPR,Sales,Products for Resale,0.0,0,25.0,21.3953488372093,193
429.0,_other_vendor,_NPR,Sales,Products for Resale,0.0,0,25.0,21.3953488372093,193
823.0,_other_vendor,_NPR,Sales,Products for Resale,0.0,0,25.0,21.3953488372093,193
252.0,_other_vendor,_NPR,Sales,Products for Resale,0.0,0,25.0,21.3953488372093,193
326.0,_other_vendor,_NPR,Sales,Products for Resale,0.0,0,25.0,21.3953488372093,193
337.0,_other_vendor,_NPR,Sales,Products for Resale,0.0,0,25.0,21.3953488372093,193
127.0,_other_vendor,_NPR,Sales,Products for Resale,2.0,0,14.285714285714285,21.3953488372093,193
701.0,_other_vendor,_NPR,Sales,Products for Resale,1.0,0,20.0,21.3953488372093,193
430.0,_other_vendor,_NPR,Sales,Products for Resale,0.0,0,25.0,21.3953488372093,193
143.0,_other_vendor,_NPR,Sales,Products for Resale,1.0,0,20.0,21.3953488372093,193
173.0,_other_vendor,_NPR,Sales,Products for Resale,1.0,0,20.0,21.3953488372093,193
290.0,_other_vendor,_NPR,Sales,Products for Resale,0.0,0,25.0,21.3953488372093,193
334.0,_other_vendor,_NPR,Sales,Products for Resale,0.0,0,25.0,21.3953488372093,193
248.0,_other_vendor,_NPR,Sales,Products for Resale,1.0,0,20.0,21.3953488372093,193
542.0,_other_vendor,_NPR,Sales,Products for Resale,1.0,0,20.0,21.3953488372093,193
9055.0,_other_vendor,PR,Packaging,_other_specific_type,0.0,0,0.0,1.0,124
4863.0,_other_vendor,PR,Additives,_other_specific_type,0.0,0,0.0,1.5789473684210529,132
3394.0,_other_vendor,PR,Additives,Extenders,0.0,0,0.0,1.5789473684210529,132
554.0,_other_vendor,PR,Packaging,Containers,0.0,1,0.0,7.162162162162162,89
116.0,_other_vendor,_NPR,Sales,Products for Resale,0.0,0,25.0,20.86046511627907,193
371.0,_other_vendor,_NPR,Sales,Products for Resale,0.0,0,25.0,20.86046511627907,193
3241.0,_other_vendor,_NPR,Sales,Products for Resale,0.0,0,25.0,20.86046511627907,193
549.0,_other_vendor,_NPR,Sales,Products for Resale,0.0,0,25.0,20.86046511627907,193
662.0,_other_vendor,_NPR,Sales,Products for Resale,0.0,0,25.0,20.86046511627907,193
812.0,_other_vendor,_NPR,Sales,Products for Resale,0.0,0,25.0,20.86046511627907,193
217.0,_other_vendor,_NPR,Sales,Products for Resale,0.0,0,25.0,20.86046511627907,193
276.0,_other_vendor,_NPR,Sales,Products for Resale,0.0,0,25.0,20.86046511627907,193
429.0,_other_vendor,_NPR,Sales,Products for Resale,0.0,0,25.0,20.86046511627907,193
823.0,_other_vendor,_NPR,Sales,Products for Resale,0.0,0,25.0,20.86046511627907,193
653.0,_other_vendor,_NPR,Sales,Products for Resale,0.0,0,25.0,20.86046511627907,193
977.0,_other_vendor,_NPR,Sales,Products for Resale,0.0,0,25.0,20.86046511627907,193
337.0,_other_vendor,_NPR,Sales,Products for Resale,0.0,0,25.0,20.86046511627907,193
1277.0,_other_vendor,_NPR,Sales,Products for Resale,0.0,0,25.0,20.86046511627907,193
701.0,_other_vendor,_NPR,Sales,Products for Resale,1.0,0,20.0,20.86046511627907,193
260.0,_other_vendor,_NPR,Sales,Products for Resale,0.0,0,25.0,20.86046511627907,193
400.0,_other_vendor,_NPR,Sales,Products for Resale,1.0,0,20.0,20.86046511627907,193
143.0,_other_vendor,_NPR,Sales,Products for Resale,1.0,0,20.0,20.86046511627907,193
173.0,_other_vendor,_NPR,Sales,Products for Resale,1.0,0,20.0,20.86046511627907,193
334.0,_other_vendor,_NPR,Sales,Products for Resale,0.0,0,25.0,20.86046511627907,193
255.0,_other_vendor,_NPR,Sales,Products for Resale,1.0,0,20.0,20.86046511627907,193
936.0,_other_vendor,_NPR,Sales,Products for Resale,0.0,0,25.0,20.86046511627907,193
82.0,_other_vendor,_NPR,Sales,Products for Resale,0.0,0,25.0,20.86046511627907,193
10061.0,_other_vendor,PR,Packaging,Containers,0.0,1,20.0,1.0,132
1276.0,_other_vendor,PR,Packaging,_other_specific_type,0.0,0,0.0,4.096774193548387,72
1305.0,_other_vendor,PR,Packaging,_other_specific_type,0.0,0,0.0,4.096774193548387,72
976.0,_other_vendor,PR,Packaging,_other_specific_type,1.0,1,16.666666666666664,4.096774193548387,72
12609.0,_other_vendor,PR,Packaging,Containers,0.0,0,0.0,2.914285714285714,132
3917.0,vendorID_0104,PR,Packaging,Containers,0.0,0,20.0,74.73469387755102,87
2965.0,vendorID_0106,PR,Packaging,Containers,0.0,1,20.0,38.03030303030303,59
4217.0,vendorID_0106,PR,Packaging,Containers,0.0,1,20.0,38.03030303030303,59
3224.0,vendorID_0104,PR,Packaging,Containers,0.0,1,20.0,74.73469387755102,87
662.0,_other_vendor,PR,Packaging,Containers,1.0,0,16.666666666666664,4.293103448275862,191
145.0,_other_vendor,_NPR,Sales,Products for Resale,0.0,0,0.0,3.1,24
67.0,_other_vendor,_NPR,Sales,Products for Resale,0.0,0,0.0,3.1,24
2400.0,_other_vendor,_NPR,Sales,Products for Resale,0.0,0,0.0,3.1,24
3602.0,_other_vendor,_NPR,_other_product_type,_other_specific_type,0.0,0,0.0,14.785714285714286,24
151.0,_other_vendor,_NPR,_other_product_type,_other_specific_type,0.0,0,0.0,14.785714285714286,24
1419.0,_other_vendor,_NPR,_other_product_type,_other_specific_type,0.0,0,0.0,14.785714285714286,24
664.0,_other_vendor,_NPR,_other_product_type,_other_specific_type,0.0,0,0.0,14.785714285714286,24
2826.0,_other_vendor,_NPR,_other_product_type,_other_specific_type,0.0,0,0.0,14.785714285714286,24
848.0,_other_vendor,_NPR,_other_product_type,_other_specific_type,0.0,0,0.0,14.785714285714286,24
565.0,_other_vendor,_NPR,_other_product_type,_other_specific_type,0.0,0,0.0,14.785714285714286,24
1303.0,_other_vendor,_NPR,Sales,Products for Resale,0.0,0,0.0,4.545454545454546,67
216.0,_other_vendor,_NPR,Sales,Products for Resale,1.0,0,0.0,4.545454545454546,67
166.0,_other_vendor,_NPR,Sales,Products for Resale,1.0,0,0.0,4.545454545454546,67
734.0,_other_vendor,_NPR,Sales,Products for Resale,0.0,1,20.0,16.714285714285715,24
188.0,_other_vendor,_NPR,Sales,Products for Resale,0.0,1,20.0,16.714285714285715,24
80.0,_other_vendor,_NPR,Sales,Products for Resale,0.0,1,20.0,16.714285714285715,24
948.0,_other_vendor,_NPR,Sales,Products for Resale,0.0,1,20.0,16.714285714285715,24
60.0,_other_vendor,_NPR,Sales,Products for Resale,0.0,1,20.0,16.714285714285715,24
338.0,_other_vendor,_NPR,Sales,Products for Resale,0.0,1,20.0,16.714285714285715,24
201.0,_other_vendor,_NPR,Sales,Products for Resale,0.0,0,0.0,31.939393939393938,67
23.0,_other_vendor,_NPR,Sales,Products for Resale,0.0,0,0.0,30.956521739130437,191
53.0,_other_vendor,_NPR,Sales,Products for Resale,0.0,0,0.0,31.939393939393938,67
1112.0,_other_vendor,_NPR,Sales,Products for Resale,0.0,0,0.0,31.939393939393938,67
353.0,_other_vendor,_NPR,Sales,Products for Resale,0.0,0,0.0,31.939393939393938,67
111.0,_other_vendor,_NPR,Sales,Products for Resale,1.0,0,0.0,31.939393939393938,67
111.0,_other_vendor,_NPR,Sales,Products for Resale,1.0,0,0.0,31.939393939393938,67
111.0,_other_vendor,_NPR,Sales,Products for Resale,1.0,0,0.0,31.939393939393938,67
111.0,_other_vendor,_NPR,Sales,Products for Resale,1.0,0,0.0,31.939393939393938,67
161.0,vendorID_0120,PR,Packaging,Labels,0.0,0,40.0,79.26829268292683,87
289.0,vendorID_0120,PR,Packaging,Labels,0.0,0,40.0,79.26829268292683,87
401.0,vendorID_0120,PR,Packaging,Labels,0.0,0,40.0,79.26829268292683,87
2874.0,vendorID_0120,PR,Packaging,Labels,0.0,0,40.0,79.1951219512195,87
559.0,_other_vendor,PR,Packaging,Containers,0.0,0,0.0,18.32258064516129,59
559.0,_other_vendor,PR,Packaging,Containers,0.0,0,0.0,18.32258064516129,59
481.0,_other_vendor,_NPR,Sales,Products for Resale,0.0,0,0.0,14.25,52
139.0,_other_vendor,_NPR,Sales,Products for Resale,0.0,0,0.0,14.25,52
197.0,_other_vendor,_NPR,Sales,Products for Resale,0.0,0,0.0,14.25,52
41.0,_other_vendor,_NPR,Sales,Products for Resale,0.0,0,0.0,14.25,52
41.0,_other_vendor,_NPR,Sales,Products for Resale,0.0,0,0.0,14.25,52
43.0,_other_vendor,_NPR,Sales,Products for Resale,0.0,0,0.0,14.25,52
78.0,_other_vendor,_NPR,Sales,Products for Resale,0.0,0,0.0,14.25,52
1118.0,_other_vendor,_NPR,Sales,Products for Resale,0.0,0,25.0,2.127659574468085,284
32748.0,_other_vendor,PR,_other_product_type,_other_specific_type,1.0,1,16.666666666666664,16.363636363636363,122
2377.0,_other_vendor,_NPR,Sales,Products for Resale,1.0,0,0.0,17.755555555555556,150
1772.0,_other_vendor,_NPR,Sales,Products for Resale,0.0,1,20.0,16.363636363636363,122
850.0,_other_vendor,PR,Packaging,Containers,0.0,0,0.0,5.405405405405405,70
1716.0,_other_vendor,PR,Packaging,Containers,1.0,0,0.0,2.4375,87
922.0,vendorID_0136,PR,Packaging,Labels,0.0,1,0.0,84.04761904761905,70
294.0,vendorID_0136,PR,Packaging,Labels,0.0,1,0.0,84.04761904761905,70
103.0,vendorID_0136,PR,Packaging,Labels,0.0,1,0.0,84.04761904761905,70
542.0,vendorID_0136,PR,Packaging,Labels,0.0,1,0.0,84.04761904761905,70
390.0,vendorID_0136,PR,Packaging,Labels,0.0,1,0.0,84.04761904761905,70
597.0,vendorID_0136,PR,Packaging,Labels,0.0,1,0.0,84.04761904761905,70
342.0,vendorID_0136,PR,Packaging,Labels,0.0,1,0.0,84.04761904761905,70
1019.0,vendorID_0120,PR,Packaging,Labels,0.0,0,0.0,72.90566037735849,122
1251.0,vendorID_0120,PR,Packaging,Labels,0.0,0,0.0,72.90566037735849,122
517.0,_other_vendor,PR,Packaging,Labels,0.0,0,0.0,6.982456140350878,191
902.0,_other_vendor,PR,Packaging,Labels,0.0,0,0.0,6.982456140350878,191
579.0,_other_vendor,PR,Packaging,Labels,0.0,0,0.0,6.982456140350878,191
382.0,_other_vendor,PR,Packaging,Labels,2.0,0,0.0,6.982456140350878,191
500.0,_other_vendor,PR,Packaging,Containers,0.0,0,0.0,2.810810810810811,130
20664.0,_other_vendor,PR,_other_product_type,_other_specific_type,1.0,1,2.631578947368421,1.4545454545454546,59
2222.0,vendorID_0136,PR,Packaging,Labels,0.0,0,0.0,83.88095238095238,70
319.0,vendorID_0136,PR,Packaging,Labels,0.0,1,20.0,83.85714285714286,70
150.0,vendorID_0136,PR,Packaging,Labels,0.0,1,20.0,83.85714285714286,70
150.0,vendorID_0136,PR,Packaging,Labels,0.0,1,20.0,83.85714285714286,70
142.0,vendorID_0136,PR,Packaging,Labels,0.0,1,20.0,83.85714285714286,70
407.0,vendorID_0136,PR,Packaging,Labels,0.0,1,20.0,83.85714285714286,70
542.0,vendorID_0136,PR,Packaging,Labels,0.0,1,20.0,83.85714285714286,70
691.0,vendorID_0136,PR,Packaging,Labels,0.0,1,20.0,83.85714285714286,70
597.0,vendorID_0136,PR,Packaging,Labels,0.0,1,20.0,83.85714285714286,70
441.0,vendorID_0136,PR,Packaging,Labels,0.0,1,20.0,83.85714285714286,70
904.0,vendorID_0136,PR,Packaging,Labels,0.0,1,20.0,83.85714285714286,70
767.0,vendorID_0136,PR,Packaging,Labels,0.0,1,20.0,83.85714285714286,70
383.0,vendorID_0136,PR,Packaging,Labels,0.0,1,20.0,83.85714285714286,70
205.0,vendorID_0136,PR,Packaging,Labels,0.0,0,0.0,83.85714285714286,70
214.0,vendorID_0136,PR,Packaging,Labels,0.0,1,20.0,83.85714285714286,70
214.0,vendorID_0136,PR,Packaging,Labels,0.0,1,20.0,83.85714285714286,70
429.0,vendorID_0136,PR,Packaging,Labels,0.0,0,0.0,90.11111111111111,17
282.0,vendorID_0136,PR,Packaging,Labels,0.0,0,0.0,83.85714285714286,70
106.0,vendorID_0136,PR,Packaging,Labels,0.0,0,0.0,83.85714285714286,70
344.0,vendorID_0120,PR,Packaging,Labels,1.0,1,0.0,72.86792452830188,122
51.0,vendorID_0120,PR,Packaging,Labels,0.0,1,0.0,72.86792452830188,122
121.0,vendorID_0120,PR,Packaging,Labels,0.0,1,0.0,72.86792452830188,122
307.0,vendorID_0120,PR,Packaging,Labels,0.0,1,0.0,72.86792452830188,122
307.0,vendorID_0120,PR,Packaging,Labels,1.0,1,0.0,72.86792452830188,122
144.0,vendorID_0120,PR,Packaging,Labels,0.0,1,0.0,72.86792452830188,122
207.0,vendorID_0120,PR,Packaging,Labels,0.0,1,0.0,72.86792452830188,122
281.0,vendorID_0120,PR,Packaging,Labels,0.0,1,0.0,72.86792452830188,122
104.0,vendorID_0120,PR,Packaging,Labels,0.0,1,0.0,72.86792452830188,122
834.0,vendorID_0120,PR,Packaging,Labels,1.0,1,0.0,72.86792452830188,122
325.0,vendorID_0136,PR,Packaging,Labels,0.0,1,0.0,83.42857142857143,70
52.0,vendorID_0120,PR,Packaging,Labels,0.0,0,0.0,72.67924528301887,122
208.0,vendorID_0120,PR,Packaging,Labels,1.0,0,0.0,72.67924528301887,122
732.0,vendorID_0136,PR,Packaging,Labels,0.0,0,0.0,83.4047619047619,70
383.0,vendorID_0136,PR,Packaging,Labels,0.0,0,0.0,83.4047619047619,70
392.0,vendorID_0136,PR,Packaging,Labels,0.0,1,0.0,83.4047619047619,70
543.0,vendorID_0136,PR,Packaging,Labels,0.0,0,0.0,83.4047619047619,70
363.0,vendorID_0136,PR,Packaging,Labels,0.0,1,0.0,83.4047619047619,70
153.0,vendorID_0120,PR,Packaging,Labels,0.0,0,0.0,72.64150943396227,122
313.0,vendorID_0120,PR,Packaging,Labels,0.0,0,0.0,72.64150943396227,122
203.0,vendorID_0120,PR,Packaging,Labels,0.0,0,0.0,72.64150943396227,122
204.0,vendorID_0120,PR,Packaging,Labels,0.0,0,0.0,72.64150943396227,122
758.0,vendorID_0120,PR,Packaging,Labels,0.0,0,0.0,72.64150943396227,122
578.0,vendorID_0120,PR,Packaging,Labels,0.0,0,0.0,72.64150943396227,122
406.0,vendorID_0120,PR,Packaging,Labels,2.0,0,0.0,72.64150943396227,122
101.0,vendorID_0120,PR,Packaging,Labels,0.0,0,0.0,72.64150943396227,122
74.0,vendorID_0120,PR,Packaging,Labels,0.0,0,0.0,72.64150943396227,122
87.0,vendorID_0120,PR,Packaging,Labels,0.0,0,0.0,72.64150943396227,122
52.0,vendorID_0120,PR,Packaging,Labels,0.0,0,0.0,72.64150943396227,122
374.0,vendorID_0120,PR,Packaging,Labels,0.0,0,0.0,72.64150943396227,122
12760.0,_other_vendor,PR,_other_product_type,_other_specific_type,0.0,0,0.0,2.4285714285714284,87
397.0,_other_vendor,PR,_other_product_type,_other_specific_type,0.0,1,0.0,2.264705882352941,191
3516.0,vendorID_0104,PR,Packaging,Containers,0.0,0,0.0,74.85714285714286,58
8674.0,_other_vendor,PR,_other_product_type,_other_specific_type,2.0,0,0.0,2.931034482758621,130
4753.0,_other_vendor,PR,_other_product_type,_other_specific_type,0.0,0,0.0,2.931034482758621,130
3626.0,_other_vendor,PR,_other_product_type,_other_specific_type,0.0,0,0.0,2.931034482758621,130
4249.0,_other_vendor,PR,_other_product_type,_other_specific_type,0.0,0,0.0,2.931034482758621,130
8498.0,_other_vendor,PR,_other_product_type,_other_specific_type,0.0,0,0.0,2.931034482758621,130
7425.0,_other_vendor,PR,_other_product_type,_other_specific_type,0.0,0,0.0,2.931034482758621,130
7133.0,_other_vendor,PR,_other_product_type,_other_specific_type,0.0,0,0.0,2.931034482758621,130
1586.0,_other_vendor,_NPR,Sales,Products for Resale,0.0,0,0.0,1.0,88
320.0,vendorID_0120,PR,Packaging,Labels,0.0,0,0.0,64.83582089552239,191
1210.0,vendorID_0120,PR,Packaging,Labels,0.0,0,0.0,64.83582089552239,191
356.0,vendorID_0120,PR,Packaging,Labels,0.0,0,0.0,64.83582089552239,191
211.0,vendorID_0120,PR,Packaging,Labels,0.0,0,0.0,64.83582089552239,191
2420.0,vendorID_0120,PR,Packaging,Labels,0.0,0,0.0,64.83582089552239,191
356.0,vendorID_0120,PR,Packaging,Labels,0.0,1,0.0,64.83582089552239,191
879.0,vendorID_0120,PR,Packaging,Labels,0.0,1,0.0,64.83582089552239,191
879.0,vendorID_0120,PR,Packaging,Labels,0.0,1,0.0,64.83582089552239,191
1758.0,vendorID_0120,PR,Packaging,Labels,1.0,1,0.0,64.83582089552239,191
178.0,vendorID_0120,PR,Packaging,Labels,0.0,1,0.0,64.83582089552239,191
320.0,vendorID_0120,PR,Packaging,Labels,0.0,1,0.0,64.83582089552239,191
605.0,vendorID_0120,PR,Packaging,Labels,0.0,1,0.0,64.83582089552239,191
1815.0,vendorID_0120,PR,Packaging,Labels,0.0,1,0.0,64.83582089552239,191
605.0,vendorID_0120,PR,Packaging,Labels,0.0,1,0.0,64.83582089552239,191
205.0,vendorID_0120,PR,Packaging,Labels,0.0,1,0.0,64.83582089552239,191
121.0,vendorID_0120,PR,Packaging,Labels,0.0,1,0.0,64.83582089552239,191
984.0,vendorID_0120,PR,Packaging,Labels,0.0,1,0.0,64.83582089552239,191
1945.0,_other_vendor,PR,Packaging,Containers,0.0,0,0.0,4.275862068965517,191
9328.0,_other_vendor,PR,Additives,_other_specific_type,1.0,1,0.0,1.0714285714285714,58
7228.0,_other_vendor,PR,_other_product_type,_other_specific_type,1.0,0,0.0,2.0,191
30283.0,_other_vendor,PR,_other_product_type,_other_specific_type,1.0,0,0.0,2.0,191
795.0,_other_vendor,PR,Packaging,Containers,0.0,1,0.0,9.85,130
4912.0,_other_vendor,PR,_other_product_type,_other_specific_type,0.0,0,0.0,2.0,130
4610.0,_other_vendor,PR,_other_product_type,_other_specific_type,1.0,0,0.0,2.0,130
9153.0,_other_vendor,PR,_other_product_type,_other_specific_type,0.0,1,0.0,1.2222222222222223,87
9707.0,_other_vendor,_NPR,Sales,_other_specific_type,1.0,1,0.0,1.0,150
3387.0,_other_vendor,PR,Additives,_other_specific_type,0.0,1,0.0,5.806451612903226,130
450.0,_other_vendor,PR,Additives,_other_specific_type,2.0,1,0.0,5.806451612903226,130
44167.0,_other_vendor,PR,Additives,_other_specific_type,1.0,1,0.0,5.806451612903226,130
3928.0,_other_vendor,PR,Additives,Extenders,0.0,0,0.0,2.142857142857143,58
581.0,_other_vendor,PR,_other_product_type,_other_specific_type,0.0,0,0.0,6.620689655172414,58
4401.0,_other_vendor,PR,_other_product_type,_other_specific_type,0.0,0,0.0,6.28,52
633.0,_other_vendor,_NPR,Sales,Products for Resale,0.0,0,0.0,6.28,52
4574.0,_other_vendor,_NPR,_other_product_type,_other_specific_type,0.0,0,0.0,1.2,52
3940.0,_other_vendor,_NPR,Sales,Products for Resale,1.0,0,20.0,3.769230769230769,58
13626.0,_other_vendor,_NPR,Sales,Products for Resale,1.0,0,20.0,3.769230769230769,58
1954.0,_other_vendor,_NPR,Sales,Products for Resale,1.0,0,20.0,3.769230769230769,58
1970.0,_other_vendor,_NPR,Sales,Products for Resale,1.0,0,20.0,3.5384615384615383,58
5910.0,_other_vendor,_NPR,Sales,Products for Resale,1.0,0,20.0,3.5384615384615383,58
13626.0,_other_vendor,_NPR,Sales,Products for Resale,1.0,0,20.0,3.5384615384615383,58
3837.0,_other_vendor,PR,Additives,_other_specific_type,0.0,1,20.0,1.84,191
